"","st","OH","NAME","PARTY","ELECYR","POSPCT","NEGPCT","RATINGSC"
"1990","KY",12,"Wilkinson",1,1987,50,40,16
"1991","KY",12,"Wilkinson",1,1987,42,55,1
"1992","KY",12,"Wilkinson",1,1987,50,35,16
"1993","KY",12,"Wilkinson",1,1987,35,56,1
"1994","KY",13,"Jones",1,1991,43,57,1
"1995","KY",13,"Jones",1,1991,52,13,3
"1996","KY",13,"Jones",1,1991,42,35,1
"1997","KY",13,"Jones",1,1991,35,52,1
"1998","KY",13,"Jones",1,1991,46,39,1
"1999","KY",13,"Jones",1,1991,64,24,3
"2000","KY",13,"Jones",1,1991,35,51,1
"2001","KY",13,"Jones",1,1991,41,51,1
"2002","KY",13,"Jones",1,1991,37,54,1
"2003","KY",13,"Jones",1,1991,36,64,1
"2004","KY",13,"Jones",1,1991,62,27,3
"2005","KY",13,"Jones",1,1991,40,55,1
"2006","KY",13,"Jones",1,1991,55,45,1
"2007","KY",14,"Patton",1,1995,45,37,1
"2008","KY",14,"Patton",1,1995,47,49,1
"2009","KY",14,"Patton",1,1995,45,37,1
"2010","KY",14,"Patton",1,1995,49,51,1
"2011","KY",14,"Patton",1,1995,71,17,16
"2012","KY",14,"Patton",1,1995,58,40,1
"2013","KY",14,"Patton",1,1995,65,22,16
"2014","KY",14,"Patton",1,1995,56,34,38
"2015","KY",14,"Patton",1,1999,39,55,3
"2016","KY",15,"Fletcher",2,2003,51,25,3
"2017","KY",15,"Fletcher",2,2003,53,28,3
"2018","KY",15,"Fletcher",2,2003,52,38,3
"2019","KY",15,"Fletcher",2,2003,43,45,3
"2020","KY",15,"Fletcher",2,2003,36,50,3
"2021","KY",15,"Fletcher",2,2003,38,52,3
"2022","KY",15,"Fletcher",2,2003,34,57,3
"2023","KY",15,"Fletcher",2,2003,33,56,3
"2024","KY",15,"Fletcher",2,2003,44,48,3
"2025","KY",15,"Fletcher",2,2003,38,54,3
"2026","KY",15,"Fletcher",2,2003,33,61,3
"2027","KY",15,"Fletcher",2,2003,32,61,3
"2028","KY",15,"Fletcher",2,2003,32,63,3
"2029","KY",15,"Fletcher",2,2003,31,63,3
"2030","KY",15,"Fletcher",2,2003,34,60,3
"2031","KY",15,"Fletcher",2,2003,35,57,3
"2032","KY",15,"Fletcher",2,2003,33,61,3
"2033","KY",15,"Fletcher",2,2003,38,57,3
"2034","KY",15,"Fletcher",2,2003,31,65,3
"2035","KY",15,"Fletcher",2,2003,28,67,3
"2036","KY",15,"Fletcher",2,2003,30,66,3
"2037","KY",15,"Fletcher",2,2003,24,73,3
"2038","KY",15,"Fletcher",2,2003,31,64,3
"2039","KY",15,"Fletcher",2,2003,30,65,3
"2040","KY",15,"Fletcher",2,2003,35,61,3
"2041","KY",15,"Fletcher",2,2003,31,66,3
"2042","KY",15,"Fletcher",2,2003,31,60,3
"2043","KY",15,"Fletcher",2,2003,36,59,3
"2044","KY",15,"Fletcher",2,2003,47,44,3
"2045","KY",15,"Fletcher",2,2003,32,63,3
"2046","KY",15,"Fletcher",2,2003,36,59,3
"2047","KY",15,"Fletcher",2,2003,38,58,3
"2048","KY",15,"Fletcher",2,2003,47,47,3
"2049","KY",15,"Fletcher",2,2003,39,58,3
"2050","KY",15,"Fletcher",2,2003,39,57,3
"2051","KY",15,"Fletcher",2,2003,40,57,3
"2052","KY",15,"Fletcher",2,2003,37,59,16
"2053","KY",15,"Fletcher",2,2003,38,58,3
"2054","KY",15,"Fletcher",2,2003,41,52,3
"2055","KY",15,"Fletcher",2,2003,36,60,3
"2056","KY",15,"Fletcher",2,2003,38,59,16
"2057","KY",15,"Fletcher",2,2003,44,52,3
"2058","KY",15,"Fletcher",2,2003,32,64,3
"2059","KY",15,"Fletcher",2,2003,31,64,3
"2060","KY",16,"Beshear",1,2007,62,27,3
"2061","KY",16,"Beshear",1,2007,52,38,3
"2062","KY",16,"Beshear",1,2007,46,48,3
"2063","KY",16,"Beshear",1,2007,38,54,3
"2064","KY",16,"Beshear",1,2007,39,55,3
"2065","KY",16,"Beshear",1,2007,44,50,3
"2066","KY",16,"Beshear",1,2007,44,47,3
"2067","KY",16,"Beshear",1,2007,50,43,3
"2068","KY",16,"Beshear",1,2007,52,39,3
"2069","KY",16,"Beshear",1,2007,47,46,3
"2070","KY",16,"Beshear",1,2007,51,42,3
"2071","KY",16,"Beshear",1,2007,48,45,3
"2072","KY",16,"Beshear",1,2007,52,37,3
"2073","KY",16,"Beshear",1,2007,48,46,3
"2074","KY",16,"Beshear",1,2007,49,41,3
"2075","KY",16,"Beshear",1,2007,47,41,3
"2076","KY",16,"Beshear",1,2007,48,45,3
"2077","KY",16,"Beshear",1,2007,48,46,3
"2078","KY",16,"Beshear",1,2007,48,47,3
"2079","KY",16,"Beshear",1,2007,49,42,5
"2080","KY",16,"Beshear",1,2007,49,43,3
"2081","KY",16,"Beshear",1,2007,39,55,3
"2082","LA",4,"McKeithen",1,1964,64,28,10
"2083","LA",5,"Edwards",1,1983,20,74,6
"2084","LA",5,"Edwards",1,1991,35,60,1
"2085","LA",5,"Edwards",1,1991,31,65,6
"2086","LA",5,"Edwards",1,1991,40,49,3
"2087","LA",5,"Edwards",1,1991,28,67,7
"2088","LA",5,"Edwards",1,1991,21,77,6
"2089","LA",5,"Edwards",1,1991,28,59,3
"2090","LA",5,"Edwards",1,1991,30,66,7
"2091","LA",5,"Edwards",1,1991,32,65,5
"2092","LA",5,"Edwards",1,1991,28,72,1
"2093","LA",7,"Roemer",2,1987,55,35,6
"2094","LA",7,"Roemer",2,1987,57,30,6
"2095","LA",7,"Roemer",2,1987,51,40,6
"2096","LA",7,"Roemer",2,1987,39,56,6
"2097","LA",7,"Roemer",2,1987,60,41,3
"2098","LA",7,"Roemer",2,1987,60,40,3
"2099","LA",7,"Roemer",1,1987,60,33,3
"2100","LA",7,"Roemer",2,1987,60,40,3
"2101","LA",7,"Roemer",2,1987,49,36,2
"2102","LA",7,"Roemer",2,1987,45,52,1
"2103","LA",7,"Roemer",2,1987,58,36,3
"2104","LA",7,"Roemer",1,1987,58,36,3
"2105","LA",8,"Foster",2,1995,54,18,1
"2106","LA",8,"Foster",2,1995,56,21,7
"2107","LA",8,"Foster",2,1995,64,22,7
"2108","LA",8,"Foster",2,1995,74,16,7
"2109","LA",8,"Foster",2,1995,73,25,1
"2110","LA",8,"Foster",2,1995,54,18,1
"2111","LA",8,"Foster",2,1995,73,NA,1
"2112","LA",8,"Foster",2,1995,69,31,1
"2113","LA",8,"Foster",2,1995,80,17,7
"2114","LA",8,"Foster",2,1995,79,15,7
"2115","LA",8,"Foster",2,1995,82,15,7
"2116","LA",8,"Foster",2,1995,77,18,7
"2117","LA",8,"Foster",2,1995,72,19,3
"2118","LA",8,"Foster",2,1995,73,25,1
"2119","LA",8,"Foster",2,1995,69,29,7
"2120","LA",9,"Blanco",1,2003,60,9,7
"2121","LA",9,"Blanco",1,2003,69,27,19
"2122","LA",9,"Blanco",1,2003,55,36,3
"2123","LA",9,"Blanco",1,2003,52,41,3
"2124","LA",9,"Blanco",1,2003,54,38,3
"2125","LA",9,"Blanco",1,2003,50,43,3
"2126","LA",9,"Blanco",1,2003,41,56,3
"2127","LA",9,"Blanco",1,2003,38,58,3
"2128","LA",9,"Blanco",1,2003,34,63,3
"2129","LA",9,"Blanco",1,2003,33,63,3
"2130","LA",9,"Blanco",1,2003,38,59,3
"2131","LA",9,"Blanco",1,2003,32,65,3
"2132","LA",9,"Blanco",1,2003,34,63,3
"2133","LA",9,"Blanco",1,2003,36,62,3
"2134","LA",9,"Blanco",1,2003,35,61,3
"2135","LA",9,"Blanco",1,2003,39,59,3
"2136","LA",9,"Blanco",1,2003,41,56,3
"2137","LA",9,"Blanco",1,2003,42,56,3
"2138","LA",9,"Blanco",1,2003,40,56,3
"2139","LA",9,"Blanco",1,2003,41,57,3
"2140","LA",9,"Blanco",1,2003,39,58,3
"2141","LA",10,"Jindal",2,2007,77,7,5
"2142","LA",10,"Jindal",2,2007,59,36,5
"2143","LA",10,"Jindal",2,2007,54,39,5
"2144","LA",10,"Jindal",2,2007,67,30,7
"2145","ME",7,"Reed",2,1958,47,50,10
"2146","ME",11,"McKernan",2,1990,30,64,1
"2147","ME",12,"King",3,1994,68,NA,NA
"2148","ME",12,"King",3,1994,78,22,1
"2149","ME",12,"King",3,1994,75,NA,NA
"2150","ME",13,"Baldacci",1,2002,67,27,24
"2151","ME",13,"Baldacci",1,2002,72,12,3
"2152","ME",13,"Baldacci",1,2002,65,30,3
"2153","ME",13,"Baldacci",1,2002,54,31,3
"2154","ME",13,"Baldacci",1,2002,55,43,24
"2155","ME",13,"Baldacci",1,2002,68,27,7
"2156","ME",13,"Baldacci",1,2002,67,30,7
"2157","ME",13,"Baldacci",1,2002,43,35,3
"2158","ME",13,"Baldacci",1,2002,37,55,3
"2159","ME",13,"Baldacci",1,2002,35,57,3
"2160","ME",13,"Baldacci",1,2002,40,55,3
"2161","ME",13,"Baldacci",1,2002,50,49,7
"2162","ME",13,"Baldacci",1,2002,41,54,3
"2163","ME",13,"Baldacci",1,2002,40,56,3
"2164","ME",13,"Baldacci",1,2002,42,56,3
"2165","ME",13,"Baldacci",1,2002,46,45,3
"2166","ME",13,"Baldacci",1,2002,40,57,3
"2167","ME",13,"Baldacci",1,2002,36,59,3
"2168","ME",13,"Baldacci",1,2002,38,56,3
"2169","ME",13,"Baldacci",1,2002,41,54,3
"2170","ME",13,"Baldacci",1,2002,39,55,3
"2171","ME",13,"Baldacci",1,2002,39,56,3
"2172","ME",13,"Baldacci",1,2002,43,54,3
"2173","ME",13,"Baldacci",1,2002,47,39,3
"2174","ME",13,"Baldacci",1,2002,43,54,3
"2175","ME",13,"Baldacci",1,2002,44,52,3
"2176","ME",13,"Baldacci",1,2002,62,36,3
"2177","ME",13,"Baldacci",1,2002,45,51,3
"2178","ME",13,"Baldacci",1,2002,44,52,3
"2179","ME",13,"Baldacci",1,2002,42,54,3
"2180","ME",13,"Baldacci",1,2002,49,41,3
"2181","ME",13,"Baldacci",1,2002,42,54,3
"2182","ME",13,"Baldacci",1,2006,48,42,3
"2183","ME",13,"Baldacci",1,2006,63,33,1
"2184","ME",13,"Baldacci",1,2006,44,47,3
"2185","ME",13,"Baldacci",1,2006,53,45,49
"2186","ME",13,"Baldacci",1,2006,54,43,49
"2187","ME",13,"Baldacci",1,2006,40,53,3
"2188","ME",13,"Baldacci",1,2006,49,47,49
"2189","MD",4,"Tawes",1,1958,27,64,10
"2190","MD",4,"Tawes",1,1958,29,65,10
"2191","MD",8,"Hughes",1,1978,32,68,1
"2192","MD",8,"Hughes",1,1978,38,62,1
"2193","MD",8,"Hughes",1,1982,40,60,1
"2194","MD",8,"Hughes",1,1982,54,46,1
"2195","MD",8,"Hughes",1,1982,40,60,1
"2196","MD",8,"Hughes",1,1982,54,46,1
"2197","MD",8,"Hughes",1,1982,35,62,6
"2198","MD",9,"Schaefer",1,1986,48,18,1
"2199","MD",9,"Schaefer",1,1986,37,41,6
"2200","MD",9,"Schaefer",1,1986,67,33,1
"2201","MD",9,"Schaefer",1,1986,49,37,6
"2202","MD",9,"Schaefer",1,1986,50,41,6
"2203","MD",9,"Schaefer",1,1986,57,43,1
"2204","MD",9,"Schaefer",1,1986,50,33,6
"2205","MD",9,"Schaefer",1,1986,63,37,1
"2206","MD",9,"Schaefer",1,1986,65,35,1
"2207","MD",9,"Schaefer",1,1986,62,34,6
"2208","MD",9,"Schaefer",1,1986,58,35,1
"2209","MD",9,"Schaefer",1,1986,58,33,1
"2210","MD",9,"Schaefer",1,1986,68,29,6
"2211","MD",9,"Schaefer",1,1986,58,40,6
"2212","MD",9,"Schaefer",1,1990,50,48,6
"2213","MD",9,"Schaefer",1,1990,35,62,6
"2214","MD",9,"Schaefer",1,1990,39,60,1
"2215","MD",9,"Schaefer",1,1990,20,79,10
"2216","MD",9,"Schaefer",1,1990,16,83,1
"2217","MD",9,"Schaefer",1,1990,39,61,1
"2218","MD",10,"Glendening",1,1994,18,65,1
"2219","MD",10,"Glendening",1,1994,34,56,1
"2220","MD",10,"Glendening",1,1994,35,60,1
"2221","MD",10,"Glendening",1,1994,24,73,1
"2222","MD",10,"Glendening",1,1994,34,66,10
"2223","MD",10,"Glendening",1,1994,33,67,10
"2224","MD",10,"Glendening",1,1994,36,64,10
"2225","MD",10,"Glendening",1,1994,41,59,1
"2226","MD",10,"Glendening",1,1994,55,32,3
"2227","MD",10,"Glendening",1,1994,43,57,1
"2228","MD",10,"Glendening",1,1994,49,40,3
"2229","MD",10,"Glendening",1,1994,39,61,1
"2230","MD",10,"Glendening",1,1998,56,NA,3
"2231","MD",10,"Glendening",1,1998,56,34,3
"2232","MD",10,"Glendening",1,1998,56,30,3
"2233","MD",11,"Ehrlich",2,2002,56,29,3
"2234","MD",11,"Ehrlich",2,2002,57,30,3
"2235","MD",11,"Ehrlich",2,2002,55,27,3
"2236","MD",11,"Ehrlich",2,2002,56,28,3
"2237","MD",11,"Ehrlich",2,2002,63,28,3
"2238","MD",11,"Ehrlich",2,2002,52,33,3
"2239","MD",11,"Ehrlich",2,2002,59,38,3
"2240","MD",11,"Ehrlich",2,2002,56,28,3
"2241","MD",11,"Ehrlich",2,2002,54,31,3
"2242","MD",11,"Ehrlich",2,2002,55,37,3
"2243","MD",11,"Ehrlich",2,2002,51,38,3
"2244","MD",11,"Ehrlich",2,2002,46,43,3
"2245","MD",11,"Ehrlich",2,2002,48,45,3
"2246","MD",11,"Ehrlich",2,2002,48,45,3
"2247","MD",11,"Ehrlich",2,2002,45,44,3
"2248","MD",11,"Ehrlich",2,2002,50,45,3
"2249","MD",11,"Ehrlich",2,2002,46,46,3
"2250","MD",11,"Ehrlich",2,2002,49,42,3
"2251","MD",11,"Ehrlich",2,2002,50,33,3
"2252","MD",11,"Ehrlich",2,2002,48,46,3
"2253","MD",11,"Ehrlich",2,2002,49,43,3
"2254","MD",11,"Ehrlich",2,2002,53,36,3
"2255","MD",11,"Ehrlich",2,2002,48,43,3
"2256","MD",11,"Ehrlich",2,2002,55,39,3
"2257","MD",11,"Ehrlich",2,2002,48,44,3
"2258","MD",11,"Ehrlich",2,2002,48,45,3
"2259","MD",11,"Ehrlich",2,2002,50,38,3
"2260","MD",11,"Ehrlich",2,2002,44,50,3
"2261","MD",11,"Ehrlich",2,2002,44,51,3
"2262","MD",11,"Ehrlich",2,2002,56,41,3
"2263","MD",11,"Ehrlich",2,2002,55,36,3
"2264","MD",11,"Ehrlich",2,2002,52,43,3
"2265","MD",11,"Ehrlich",2,2002,52,43,3
"2266","MD",11,"Ehrlich",2,2002,50,45,3
"2267","MD",11,"Ehrlich",2,2002,51,38,3
"2268","MD",11,"Ehrlich",2,2002,48,48,3
"2269","MD",11,"Ehrlich",2,2002,55,42,3
"2270","MD",11,"Ehrlich",2,2002,45,51,3
"2271","MD",12,"O'Malley",1,2006,52,21,3
"2272","MD",12,"O'Malley",1,2006,46,31,3
"2273","MD",12,"O'Malley",1,2006,53,36,3
"2274","MD",12,"O'Malley",1,2006,35,45,3
"2275","MD",12,"O'Malley",1,2006,37,48,3
"2276","MD",12,"O'Malley",1,2006,45,35,3
"2277","MD",12,"O'Malley",1,2006,48,37,3
"2278","MA",13,"Swift",2,1998,41,17,3
"2279","MA",7,"Peabody",1,1962,42,55,10
"2280","MA",9,"Dukakis",1,1986,19,49,2
"2281","MA",11,"Weld",2,1990,67,22,5
"2282","MA",11,"Weld",2,1990,41,37,5
"2283","MA",11,"Weld",2,1990,53,45,1
"2284","MA",11,"Weld",2,1990,57,23,3
"2285","MA",11,"Weld",2,1990,52,27,5
"2286","MA",11,"Weld",2,1990,50,48,1
"2287","MA",11,"Weld",2,1990,45,23,13
"2288","MA",11,"Weld",2,1990,61,25,13
"2289","MA",11,"Weld",2,1990,63,23,3
"2290","MA",11,"Weld",2,1990,51,48,6
"2291","MA",11,"Weld",2,1990,59,24,13
"2292","MA",11,"Weld",2,1990,64,NA,13
"2293","MA",11,"Weld",2,1994,67,27,2
"2294","MA",11,"Weld",2,1994,50,25,13
"2295","MA",11,"Weld",2,1994,58,42,1
"2296","MA",11,"Weld",2,1994,60,40,20
"2297","MA",11,"Weld",2,1994,53,45,1
"2298","MA",12,"Cellucci",2,1997,34,NA,13
"2299","MA",12,"Cellucci",2,1994,65,20,3
"2300","MA",12,"Cellucci",2,1997,66,19,3
"2301","MA",12,"Cellucci",2,1997,59,29,3
"2302","MA",12,"Cellucci",2,1997,28,35,13
"2303","MA",12,"Cellucci",2,1997,49,35,3
"2304","MA",13,"Swift",2,1998,41,17,3
"2305","MA",13,"Swift",2,1998,48,24,3
"2306","MA",13,"Swift",2,1998,50,25,3
"2307","MA",13,"Swift",2,1998,66,20,3
"2308","MA",13,"Swift",2,1998,48,39,3
"2309","MA",13,"Swift",2,1998,21,55,45
"2310","MA",14,"Romney",2,2002,55,39,3
"2311","MA",14,"Romney",2,2002,56,36,3
"2312","MA",14,"Romney",2,2002,56,23,7
"2313","MA",14,"Romney",2,2002,61,36,7
"2314","MA",14,"Romney",2,2002,60,38,7
"2315","MA",14,"Romney",2,2002,49,36,3
"2316","MA",14,"Romney",2,2002,61,38,7
"2317","MA",14,"Romney",2,2002,63,37,7
"2318","MA",14,"Romney",2,2002,47,37,3
"2319","MA",14,"Romney",2,2002,56,31,3
"2320","MA",14,"Romney",2,2002,58,40,7
"2321","MA",14,"Romney",2,2002,57,41,7
"2322","MA",14,"Romney",2,2002,48,39,3
"2323","MA",14,"Romney",2,2002,54,33,NA
"2324","MA",14,"Romney",2,2002,56,30,3
"2325","MA",14,"Romney",2,2002,55,44,34
"2326","MA",14,"Romney",2,2002,44,44,3
"2327","MA",14,"Romney",2,2002,49,49,34
"2328","MA",14,"Romney",2,2002,41,51,3
"2329","MA",14,"Romney",2,2002,47,48,3
"2330","MA",14,"Romney",2,2002,47,46,3
"2331","MA",14,"Romney",2,2002,56,43,13
"2332","MA",14,"Romney",2,2002,45,48,3
"2333","MA",14,"Romney",2,2002,50,40,3
"2334","MA",14,"Romney",2,2002,56,45,13
"2335","MA",14,"Romney",2,2002,51,46,3
"2336","MA",14,"Romney",2,2002,43,51,3
"2337","MA",14,"Romney",2,2002,50,47,3
"2338","MA",14,"Romney",2,2002,47,53,13
"2339","MA",14,"Romney",2,2002,49,45,3
"2340","MA",14,"Romney",2,2002,47,48,3
"2341","MA",14,"Romney",2,2002,52,47,13
"2342","MA",14,"Romney",2,2002,45,49,3
"2343","MA",14,"Romney",2,2002,46,47,3
"2344","MA",14,"Romney",2,2002,42,52,3
"2345","MA",14,"Romney",2,2002,48,46,3
"2346","MA",14,"Romney",2,2002,46,52,3
"2347","MA",14,"Romney",2,2002,39,56,3
"2348","MA",14,"Romney",2,2002,48,48,3
"2349","MA",14,"Romney",2,2002,48,49,3
"2350","MA",14,"Romney",2,2002,44,52,3
"2351","MA",14,"Romney",2,2002,43,54,3
"2352","MA",14,"Romney",2,2002,34,65,3
"2353","MA",14,"Romney",2,2002,39,59,3
"2354","MA",15,"Patrick",1,2006,53,29,3
"2355","MA",15,"Patrick",1,2006,63,25,3
"2356","MA",15,"Patrick",1,2006,43,47,3
"2357","MA",15,"Patrick",1,2006,48,33,3
"2358","MA",15,"Patrick",1,2006,42,27,3
"2359","MA",15,"Patrick",1,2006,47,44,3
"2360","MA",15,"Patrick",1,2006,49,42,3
"2361","MA",15,"Patrick",1,2006,47,46,3
"2362","MA",15,"Patrick",1,2006,53,40,3
"2363","MA",15,"Patrick",1,2006,53,38,3
"2364","MA",15,"Patrick",1,2006,47,47,3
"2365","MA",15,"Patrick",1,2006,56,37,3
"2366","MA",15,"Patrick",1,2006,50,42,3
"2367","MA",15,"Patrick",1,2006,48,42,3
"2368","MA",15,"Patrick",1,2006,44,37,67
"2369","MA",15,"Patrick",1,2006,47,45,3
"2370","MA",15,"Patrick",1,2006,45,46,3
"2371","MA",15,"Patrick",1,2006,41,56,3
"2372","MA",15,"Patrick",1,2006,40,55,3
"2373","MA",15,"Patrick",1,2006,39,41,69
"2374","MA",15,"Patrick",1,2006,51,36,5
"2375","MA",15,"Patrick",1,2006,45,49,3
"2376","MA",15,"Patrick",1,2006,45,50,3
"2377","MA",15,"Patrick",1,2006,51,44,3
"2378","MA",15,"Patrick",1,2006,45,50,3
"2379","MA",15,"Patrick",1,2006,53,41,3
"2380","MA",15,"Patrick",1,2006,49,45,3
"2381","MA",15,"Patrick",1,2006,62,37,13
"2382","MA",15,"Patrick",1,2006,47,35,3
"2383","MA",15,"Patrick",1,2006,28,68,3
"2384","MA",15,"Patrick",1,2006,40,49,3
"2385","MA",15,"Patrick",1,2006,27,68,3
"2386","MA",15,"Patrick",1,2006,35,56,3
"2387","MA",15,"Patrick",1,2006,42,49,3
"2388","MI",7,"Blanchard",1,1982,64,32,3
"2389","MI",7,"Blanchard",1,1982,73,23,3
"2390","MI",7,"Blanchard",1,1982,65,24,3
"2391","MI",7,"Blanchard",1,1986,76,16,3
"2392","MI",7,"Blanchard",1,1986,69,25,3
"2393","MI",7,"Blanchard",1,1986,69,24,3
"2394","MI",7,"Blanchard",1,1986,64,28,NA
"2395","MI",8,"Engler",2,1990,41,38,3
"2396","MI",8,"Engler",2,1990,44,43,3
"2397","MI",8,"Engler",2,1990,42,46,3
"2398","MI",8,"Engler",2,1990,47,45,1
"2399","MI",8,"Engler",2,1990,47,44,3
"2400","MI",8,"Engler",2,1990,43,54,21
"2401","MI",8,"Engler",2,1990,47,50,21
"2402","MI",8,"Engler",2,1990,44,52,21
"2403","MI",8,"Engler",2,1990,43,56,21
"2404","MI",8,"Engler",2,1990,42,56,1
"2405","MI",8,"Engler",2,1990,53,39,3
"2406","MI",8,"Engler",2,1990,46,51,1
"2407","MI",8,"Engler",2,1990,46,52,1
"2408","MI",8,"Engler",2,1990,43,54,1
"2409","MI",8,"Engler",2,1990,44,48,3
"2410","MI",8,"Engler",2,1990,52,46,2
"2411","MI",8,"Engler",2,1990,52,48,3
"2412","MI",8,"Engler",2,1990,55,43,2
"2413","MI",8,"Engler",2,1990,48,52,1
"2414","MI",8,"Engler",2,1990,55,45,2
"2415","MI",8,"Engler",2,1990,56,42,1
"2416","MI",8,"Engler",2,1990,55,43,1
"2417","MI",8,"Engler",2,1994,60,39,1
"2418","MI",8,"Engler",2,1994,61,38,1
"2419","MI",8,"Engler",2,1994,60,29,21
"2420","MI",8,"Engler",2,1994,64,35,1
"2421","MI",8,"Engler",2,1994,62,36,1
"2422","MI",8,"Engler",2,1994,56,44,1
"2423","MI",8,"Engler",2,1994,61,38,2
"2424","MI",8,"Engler",2,1994,59,39,1
"2425","MI",8,"Engler",2,1994,56,44,1
"2426","MI",8,"Engler",2,1994,56,41,1
"2427","MI",8,"Engler",2,1994,62,36,2
"2428","MI",8,"Engler",2,1994,59,41,1
"2429","MI",8,"Engler",2,1994,39,55,3
"2430","MI",8,"Engler",2,1994,54,44,21
"2431","MI",8,"Engler",2,1994,64,33,3
"2432","MI",8,"Engler",2,1994,49,50,21
"2433","MI",8,"Engler",2,1994,56,44,1
"2434","MI",8,"Engler",2,1994,54,44,21
"2435","MI",8,"Engler",2,1994,63,36,21
"2436","MI",8,"Engler",2,1994,60,38,21
"2437","MI",8,"Engler",2,1994,68,26,3
"2438","MI",8,"Engler",2,1994,62,37,21
"2439","MI",8,"Engler",2,1998,68,26,3
"2440","MI",8,"Engler",2,1998,59,39,21
"2441","MI",8,"Engler",2,1998,60,38,21
"2442","MI",8,"Engler",2,1998,64,35,21
"2443","MI",8,"Engler",2,1998,57,39,21
"2444","MI",8,"Engler",2,1998,64,34,21
"2445","MI",8,"Engler",2,1998,63,30,3
"2446","MI",8,"Engler",2,1998,59,38,21
"2447","MI",8,"Engler",2,1998,53,44,21
"2448","MI",8,"Engler",2,1998,55,44,10
"2449","MI",8,"Engler",2,1998,54,46,3
"2450","MI",8,"Engler",2,1990,36,57,10
"2451","MI",8,"Engler",2,1990,44,55,10
"2452","MI",9,"Granholm",1,2002,71,18,21
"2453","MI",9,"Granholm",1,2002,64,26,21
"2454","MI",9,"Granholm",1,2002,65,29,21
"2455","MI",9,"Granholm",1,2002,70,25,21
"2456","MI",9,"Granholm",1,2002,64,32,21
"2457","MI",9,"Granholm",1,2002,77,17,3
"2458","MI",9,"Granholm",1,2002,64,33,21
"2459","MI",9,"Granholm",1,2002,61,35,21
"2460","MI",9,"Granholm",1,2002,66,30,21
"2461","MI",9,"Granholm",1,2002,63,35,21
"2462","MI",9,"Granholm",1,2002,56,43,21
"2463","MI",9,"Granholm",1,2002,55,NA,14
"2464","MI",9,"Granholm",1,2002,51,48,21
"2465","MI",9,"Granholm",1,2002,52,47,21
"2466","MI",9,"Granholm",1,2002,52,44,21
"2467","MI",9,"Granholm",1,2002,36,57,3
"2468","MI",9,"Granholm",1,2002,38,55,3
"2469","MI",9,"Granholm",1,2002,37,59,3
"2470","MI",9,"Granholm",1,2002,54,46,21
"2471","MI",9,"Granholm",1,2002,38,58,3
"2472","MI",9,"Granholm",1,2002,40,56,3
"2473","MI",9,"Granholm",1,2002,46,48,21
"2474","MI",9,"Granholm",1,2002,56,34,3
"2475","MI",9,"Granholm",1,2002,45,48,3
"2476","MI",9,"Granholm",1,2002,42,55,3
"2477","MI",9,"Granholm",1,2002,44,49,3
"2478","MI",9,"Granholm",1,2002,46,52,21
"2479","MI",9,"Granholm",1,2002,40,57,3
"2480","MI",9,"Granholm",1,2002,45,50,3
"2481","MI",9,"Granholm",1,2002,57,43,21
"2482","MI",9,"Granholm",1,2002,41,54,3
"2483","MI",9,"Granholm",1,2002,50,48,21
"2484","MI",9,"Granholm",1,2002,46,47,3
"2485","MI",9,"Granholm",1,2002,44,53,3
"2486","MI",9,"Granholm",1,2002,48,41,3
"2487","MI",9,"Granholm",1,2002,41,54,3
"2488","MI",9,"Granholm",1,2002,50,48,21
"2489","MI",9,"Granholm",1,2002,49,39,3
"2490","MI",9,"Granholm",1,2002,45,52,3
"2491","MI",9,"Granholm",1,2002,47,40,3
"2492","MI",9,"Granholm",1,2002,40,57,3
"2493","MI",9,"Granholm",1,2002,45,53,21
"2494","MI",9,"Granholm",1,2002,45,40,3
"2495","MI",9,"Granholm",1,2002,47,52,21
"2496","MI",9,"Granholm",1,2002,43,54,3
"2497","MI",9,"Granholm",1,2002,41,44,3
"2498","MI",9,"Granholm",1,2002,40,59,21
"2499","MI",9,"Granholm",1,2002,42,56,3
"2500","MI",9,"Granholm",1,2002,41,58,21
"2501","MI",9,"Granholm",1,2002,47,45,3
"2502","MI",9,"Granholm",1,2002,43,53,3
"2503","MI",9,"Granholm",1,2002,51,48,10
"2504","MI",9,"Granholm",1,2002,43,53,3
"2505","MI",9,"Granholm",1,2002,50,49,21
"2506","MI",9,"Granholm",1,2002,47,45,3
"2507","MI",9,"Granholm",1,2002,46,47,3
"2508","MI",9,"Granholm",1,2002,38,60,21
"2509","MI",9,"Granholm",1,2002,42,56,3
"2510","MI",9,"Granholm",1,2002,43,46,3
"2511","MI",9,"Granholm",1,2002,42,56,21
"2512","MI",9,"Granholm",1,2002,46,46,3
"2513","MI",9,"Granholm",1,2002,39,58,3
"2514","MI",9,"Granholm",1,2002,46,48,3
"2515","MI",9,"Granholm",1,2002,40,58,21
"2516","MI",9,"Granholm",1,2002,44,55,21
"2517","MI",9,"Granholm",1,2002,48,45,3
"2518","MI",9,"Granholm",1,2002,41,59,21
"2519","MI",9,"Granholm",1,2002,52,44,3
"2520","MI",9,"Granholm",1,2006,49,44,3
"2521","MI",9,"Granholm",1,2006,50,48,21
"2522","MI",9,"Granholm",1,2006,45,39,3
"2523","MI",9,"Granholm",1,2006,42,57,21
