"","state","year","st","govname1","govparty_a","gov_pres_same_party","term_length","gub_election","gov_pres_same_elect_year","limit_type","lame_duck_last_term","unemployment.x","state_cpi_bfh_est","citi6013","wideo","mood","ranney3_gub_prop","folded_ranney_4yrs","unemployment.y","votes_for_runnerup","votes_for_winner","total_votes","winner_vote_proportion","runnerup_vote_proportion","diff_vote_proportion","total_popular_votes","Republican_Popular_Vote","Percent_Republican_Popular_Vote","Democrat_Popular_Votes","Percent_Democrat_Popular_Vote","Third_Party_Popular_Vote","Percent_Third_Party_Popular_Vote"
"445","Connecticut",1995,"CT","Rowland, John G. ","0",1,4,0,0,0,0,NA,0.88667703,60.036999,-0.052506998,37.715,0.4747,0.99829203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","Connecticut",1996,"CT","Rowland, John G. ","0",1,4,0,0,0,0,5.6999998,0.90780503,58.974998,-0.036734998,35.227001,0.4747,0.98823601,NA,NA,NA,NA,NA,NA,NA,"1,392,614","483,109",34.7,"735,740",52.8,"139,523",10
"447","Connecticut",1997,"CT","Rowland, John G. ","0",1,4,0,0,0,0,5.0999999,0.92599499,67.620598,-0.020710999,36.679001,0.4747,0.97817898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","Connecticut",1998,"CT","Rowland, John G. ","0",1,4,1,0,0,0,3.4000001,0.93231398,72.058899,-0.104653,34.532001,0.36039999,0.97936702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","Connecticut",1999,"CT","Rowland, John G. ","0",1,4,0,0,0,0,3.2,0.94286197,67.1045,-0.043278001,34.091999,0.36039999,0.980555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","Connecticut",2000,"CT","Rowland, John G. ","0",1,4,0,0,0,0,2.3,0.95968503,59.866798,0.017031999,39.823002,0.36039999,0.98215801,NA,NA,NA,NA,NA,NA,NA,"1,459,525","561,094",38.4,"816,015",55.9,"64,452",4.4
"451","Connecticut",2001,"CT","Rowland, John G. ","0",0,4,0,0,0,0,3.3,0.98635799,64.423698,0.048930999,42.558998,0.36039999,0.98376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","Connecticut",2002,"CT","Rowland, John G. ","0",0,4,1,0,0,0,4.3000002,1.01615,60.840801,0.075879999,42.726002,0.43889999,0.97620898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","Connecticut",2003,"CT","Rowland, John G. ","0",0,4,0,0,0,0,5.5,1.05264,64.076897,-0.097139999,43.734001,0.43889999,0.96865797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","Connecticut",2004,"CT","Rell, M. Jodi","0",0,4,0,0,0,0,4.9000001,1.0915,75.970001,0.001416,42.709,0.43889999,0.95895702,NA,NA,NA,NA,NA,NA,NA,"1,578,769","693,826",43.9,"857,488",54.3,NA,NA
"455","Connecticut",2005,"CT","Rell, M. Jodi","0",0,4,0,0,0,0,NA,1.13662,74.960297,-0.16037899,39.714001,0.43889999,0.94925702,4.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","Connecticut",2006,"CT","Rell, M. Jodi","0",0,4,1,0,0,0,NA,1.19374,78.810303,-0.052079,40.664001,0.35929999,0.94364297,4.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","Connecticut",2007,"CT","Rell, M. Jodi","0",0,4,0,0,0,0,NA,1.24924,83.416801,0.080298997,44.043999,0.35929999,0.93802899,4.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","Connecticut",2008,"CT","Rell, M. Jodi","0",0,4,0,0,0,0,NA,1.30554,90.448402,0.030602001,43.992001,0.35929999,0.936795,5.66666666666667,NA,NA,NA,NA,NA,NA,"1,646,792","629,428",38.2,"997,772",60.6,NA,NA
"459","Connecticut",2009,"CT","Rell, M. Jodi","0",1,4,0,0,0,0,NA,1.31677,78.049599,0.025526,45.082001,0.35929999,0.935561,7.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","Connecticut",2010,"CT","Rell, M. Jodi","0",0,4,1,0,0,0,NA,1.33441,68.403297,-0.023538001,43.379002,0.50279999,0.89997602,9.13333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","Connecticut",2011,"CT","Malloy, Dan","1",0,4,0,0,NA,NA,NA,NA,68.949997,0.193653,NA,NA,NA,8.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","Connecticut",2012,"CT","Malloy, Dan","1",0,4,0,0,NA,NA,NA,NA,67.814499,NA,NA,NA,NA,8.35,NA,NA,NA,NA,NA,NA,"1,558,960","634,892",40.7,"905,083",58.1,NA,NA
"463","Connecticut",2013,"CT","Malloy, Dan","1",0,4,0,0,NA,NA,NA,NA,91.851799,NA,NA,NA,NA,7.80833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","Connecticut",2014,"CT","Malloy, Dan","1",0,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.61666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","Connecticut",2015,"CT","Malloy, Dan","1",0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.73333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","Connecticut",2016,"CT","Malloy, Dan","1",0,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16666666666667,NA,NA,NA,NA,NA,NA,"1,644,920","673,215",40.9,"897,572",54.6,"48,676",3
"467","Connecticut",2017,"CT","Malloy, Dan","1",0,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","Delaware",1950,"DE","Carvel, Elbert N.","1",0,4,0,0,2,0,NA,NA,NA,NA,NA,0.53689998,0.94815499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","Delaware",1951,"DE","Carvel, Elbert N.","1",0,4,0,0,2,0,NA,NA,NA,NA,NA,0.53689998,0.99791801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","Delaware",1952,"DE","Carvel, Elbert N.","1",0,4,1,0,2,0,NA,NA,NA,NA,NA,0.47889999,0.96353102,NA,NA,NA,NA,NA,NA,NA,"174,025","90,059",51.8,"83,315",47.9,NA,NA
"471","Delaware",1953,"DE","Boggs, J. Caleb","0",0,4,0,0,2,0,NA,NA,NA,NA,NA,0.47889999,0.92497897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","Delaware",1954,"DE","Boggs, J. Caleb","0",0,4,0,0,2,0,NA,NA,NA,NA,NA,0.47889999,0.95202601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","Delaware",1955,"DE","Boggs, J. Caleb","0",0,4,0,0,2,0,NA,NA,NA,NA,NA,0.47889999,0.979074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","Delaware",1956,"DE","Boggs, J. Caleb","0",0,4,1,0,2,0,NA,NA,NA,NA,64.290001,0.48050001,0.96394598,NA,NA,NA,NA,NA,NA,NA,"177,988","98,057",55.1,"79,421",44.6,NA,NA
"475","Delaware",1957,"DE","Boggs, J. Caleb","0",0,4,0,0,2,1,NA,NA,NA,NA,48.952999,0.48050001,0.90696597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","Delaware",1958,"DE","Boggs, J. Caleb","0",0,4,0,0,2,1,NA,NA,NA,NA,41.780998,0.48050001,0.912328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","Delaware",1959,"DE","Boggs, J. Caleb","0",0,4,0,0,2,1,NA,NA,NA,NA,69.630997,0.48050001,0.91768998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","Delaware",1960,"DE","Boggs, J. Caleb","0",0,4,1,0,2,1,NA,0.137918,31.9498,NA,54.939999,0.51730001,0.88970703,NA,NA,NA,NA,NA,NA,NA,"196,683","96,373",49,"99,590",50.6,NA,NA
"479","Delaware",1961,"DE","Carvel, Elbert N.","1",0,4,0,0,2,1,NA,0.13819601,57.116001,NA,54.733002,0.51730001,0.86172497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","Delaware",1962,"DE","Carvel, Elbert N.","1",0,4,0,0,2,1,NA,0.14085799,56.9007,NA,67.526001,0.51730001,0.83542299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","Delaware",1963,"DE","Carvel, Elbert N.","1",0,4,0,0,2,1,NA,0.138528,64.350601,NA,73.728996,0.51730001,0.80912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","Delaware",1964,"DE","Carvel, Elbert N.","1",0,4,1,0,2,1,NA,0.14228,64.4785,NA,76.083,0.51349998,0.78680301,NA,NA,NA,NA,NA,NA,NA,"201,320","78,078",38.8,"122,704",60.9,NA,NA
"483","Delaware",1965,"DE","Terry, Charles L. Jr.","1",0,4,0,0,2,0,NA,0.14779501,54.141399,NA,83.825996,0.51349998,0.76448601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","Delaware",1966,"DE","Terry, Charles L. Jr.","1",0,4,0,0,2,0,NA,0.153367,54.2066,NA,67.862999,0.51349998,0.82291597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","Delaware",1967,"DE","Terry, Charles L. Jr.","1",0,4,0,0,2,0,NA,0.158346,45.025002,NA,78.314003,0.51349998,0.881347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","Delaware",1968,"DE","Terry, Charles L. Jr.","1",0,4,1,0,2,0,NA,0.16620199,55.911301,NA,80.143997,0.49489999,0.99685001,NA,NA,NA,NA,NA,NA,NA,"214,367","96,714",45.1,"89,194",41.6,"28,459",13.3
"487","Delaware",1969,"DE","Peterson, Russell W.","0",0,4,0,0,2,0,NA,0.180131,45.9645,NA,65.064003,0.49489999,0.87504798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","Delaware",1970,"DE","Peterson, Russell W.","0",0,4,0,0,2,0,NA,0.19031499,47.1189,NA,54.396999,0.49489999,0.835334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","Delaware",1971,"DE","Peterson, Russell W.","0",0,4,0,0,2,0,NA,0.200064,46.514099,NA,63.282001,0.49489999,0.79562098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","Delaware",1972,"DE","Peterson, Russell W.","0",0,4,1,0,2,0,NA,0.20970801,56.401199,NA,67.279999,0.51700002,0.84793198,NA,NA,NA,NA,NA,NA,NA,"235,516","140,357",59.6,"92,283",39.2,NA,NA
"491","Delaware",1973,"DE","Tribbitt, Sherman W.","1",1,4,0,0,2,0,NA,0.22487099,54.475899,NA,51.972,0.51700002,0.90024298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","Delaware",1974,"DE","Tribbitt, Sherman W.","1",1,4,0,0,2,0,NA,0.24686401,56.3881,NA,33.966,0.51700002,0.99554598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","Delaware",1975,"DE","Tribbitt, Sherman W.","1",1,4,0,0,2,0,9.8000002,0.266249,52.9603,NA,37.063,0.51700002,0.90915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","Delaware",1976,"DE","Tribbitt, Sherman W.","1",1,4,1,0,2,0,8.8999996,0.28238001,51.013699,-0.191526,45.653999,0.42750001,0.89666897,NA,NA,NA,NA,NA,NA,NA,"235,834","109,831",46.6,"122,596",52,NA,NA
"495","Delaware",1977,"DE","duPont, Pierre","0",1,4,0,0,2,0,8.3999996,0.30104801,48.1087,0.216051,33.765999,0.42750001,0.884188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","Delaware",1978,"DE","duPont, Pierre","0",1,4,0,0,2,0,7.5999999,0.32334599,34.823002,0.204843,49.398998,0.42750001,0.92712897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","Delaware",1979,"DE","duPont, Pierre","0",1,4,0,0,2,0,8,0.35591301,44.217701,-0.32614699,51.404999,0.42750001,0.97007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","Delaware",1980,"DE","duPont, Pierre","0",1,4,1,0,2,0,7.6999998,0.39693299,49.829399,-0.175403,40.620998,0.2877,0.99702799,NA,NA,NA,NA,NA,NA,NA,"235,900","111,252",47.2,"105,754",44.8,"16,288",6.9
"499","Delaware",1981,"DE","duPont, Pierre","0",0,4,0,0,2,1,7.9000001,0.43625,50.779099,-0.001052,47.487,0.2877,0.97601402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","Delaware",1982,"DE","duPont, Pierre","0",0,4,0,0,2,1,8.5,0.46347901,57.014599,-0.108609,51.687,0.2877,0.97337401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","Delaware",1983,"DE","duPont, Pierre","0",0,4,0,0,2,1,8.1199999,0.48234501,45.182999,0.090687998,66.416,0.2877,0.970734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","Delaware",1984,"DE","duPont, Pierre","0",0,4,1,0,2,1,6.1999998,0.49908,43.856998,-0.212686,61.125,0.4447,0.988096,NA,NA,NA,NA,NA,NA,NA,"254,572","152,190",59.8,"101,656",39.9,NA,NA
"503","Delaware",1985,"DE","Castle, Michael N.","0",0,4,0,0,2,0,5.3000002,0.515899,46.209,-0.28261,64.008003,0.4447,0.994542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","Delaware",1986,"DE","Castle, Michael N.","0",0,4,0,0,2,0,4.3000002,0.529962,48.823898,-0.034662001,68.945,0.4447,0.99387598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","Delaware",1987,"DE","Castle, Michael N.","0",0,4,0,0,2,0,3.2,0.55194402,59.776199,-0.103799,74.872002,0.4447,0.993209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","Delaware",1988,"DE","Castle, Michael N.","0",0,4,1,0,2,0,3.2,0.575073,48.7659,-0.13632099,77.977997,0.29269999,0.99576598,NA,NA,NA,NA,NA,NA,NA,"249,891","139,639",55.9,"108,647",43.5,NA,NA
"507","Delaware",1989,"DE","Castle, Michael N.","0",0,4,0,0,2,1,3.5,0.60270202,49.569401,-0.34604201,74.795998,0.29269999,0.98474199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","Delaware",1990,"DE","Castle, Michael N.","0",0,4,0,0,2,1,5.0999999,0.63084501,57.283901,-0.28700101,68.244003,0.29269999,0.978145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","Delaware",1991,"DE","Castle, Michael N.","0",0,4,0,0,2,1,6.1999998,0.64857799,55.068001,-0.108188,68.778,0.29269999,0.97154897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","Delaware",1992,"DE","Castle, Michael N.","0",0,4,1,0,2,1,5.3000002,0.664303,59.6637,0.087013997,76.651001,0.66409999,0.999286,NA,NA,NA,NA,NA,NA,NA,"289,735","102,313",35.3,"126,054",43.5,"59,213",20.4
"511","Delaware",1993,"DE","Carper, Thomas R.","1",0,4,0,0,2,0,5.3000002,0.67942601,54.859299,-0.18569501,69.990997,0.66409999,0.97012103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","Delaware",1994,"DE","Carper, Thomas R.","1",0,4,0,0,2,0,4.9000001,0.694677,54.8241,-0.105116,63.279999,0.66409999,0.96041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","Delaware",1995,"DE","Carper, Thomas R.","1",0,4,0,0,2,0,NA,0.712219,45.382099,-0.059969001,67.846001,0.66409999,0.95069999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","Delaware",1996,"DE","Carper, Thomas R.","1",0,4,1,0,2,0,5.1999998,0.73259699,45.694698,-0.054083001,55.006001,0.69499999,0.96081799,NA,NA,NA,NA,NA,NA,NA,"270,845","99,062",36.6,"140,355",51.8,"28,719",10.6
"515","Delaware",1997,"DE","Carper, Thomas R.","1",0,4,0,0,2,1,4,0.74884599,43.793201,0.034076001,59.377998,0.69499999,0.97093701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","Delaware",1998,"DE","Carper, Thomas R.","1",0,4,0,0,2,1,3.8,0.76108903,54.469398,-0.20109101,50.757999,0.69499999,0.96450502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","Delaware",1999,"DE","Carper, Thomas R.","1",0,4,0,0,2,1,3.5,0.77598101,57.724201,-0.075788997,45.205002,0.69499999,0.95807302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","Delaware",2000,"DE","Carper, Thomas R.","1",0,4,1,0,2,1,4,0.80377299,44.245701,-0.036850002,53.181,0.59850001,0.96258003,NA,NA,NA,NA,NA,NA,NA,"327,622","137,288",41.9,"180,068",55,"8,307",2.5
"519","Delaware",2001,"DE","Minner, Ruth Ann","1",1,4,0,0,2,0,3.5,0.82475698,61.366001,0.090507999,70.633003,0.59850001,0.96708697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","Delaware",2002,"DE","Minner, Ruth Ann","1",1,4,0,0,2,0,4.1999998,0.84142703,52.248199,0.247794,65.819,0.59850001,0.97769201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","Delaware",2003,"DE","Minner, Ruth Ann","1",1,4,0,0,2,0,4.4000001,0.862665,54.935299,-0.31847501,71.283997,0.59850001,0.98829597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","Delaware",2004,"DE","Minner, Ruth Ann","1",1,4,1,0,2,0,3.9000001,0.89322901,66.863098,-0.257595,65.960999,0.52630001,0.992809,NA,NA,NA,NA,NA,NA,NA,"375,190","171,660",45.8,"200,152",53.3,NA,NA
"523","Delaware",2005,"DE","Minner, Ruth Ann","1",1,4,0,0,2,1,NA,0.92927802,60.438,-0.182613,55.48,0.52630001,0.99732101,4.14166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","Delaware",2006,"DE","Minner, Ruth Ann","1",1,4,0,0,2,1,NA,0.96787101,68.455803,0.015992001,53.235001,0.52630001,0.99268699,3.59166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","Delaware",2007,"DE","Minner, Ruth Ann","1",1,4,0,0,2,1,NA,1.00407,73.231201,0.014491,66.265999,0.52630001,0.98805302,3.44166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","Delaware",2008,"DE","Minner, Ruth Ann","1",1,4,1,0,2,1,NA,1.04593,81.8965,0.27399299,65.789001,0.67809999,0.92466801,4.96666666666667,NA,NA,NA,NA,NA,NA,"412,412","152,374",36.9,"255,459",61.9,NA,NA
"527","Delaware",2009,"DE","Markell, Jack","1",0,4,0,0,2,0,NA,1.04773,77.6008,-0.225297,72.753998,0.67809999,0.86128199,8.25833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","Delaware",2010,"DE","Markell, Jack","1",0,4,0,0,2,0,NA,1.0605201,71.351898,-0.241634,65.487999,0.67809999,0.80537301,8.41666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","Delaware",2011,"DE","Markell, Jack","1",0,4,0,0,NA,NA,NA,NA,67.969597,0.044365,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","Delaware",2012,"DE","Markell, Jack","1",0,4,1,0,NA,NA,NA,NA,67.970901,NA,NA,NA,NA,7.20833333333333,NA,NA,NA,NA,NA,NA,"413,921","165,484",40,"242,584",58.6,NA,NA
"531","Delaware",2013,"DE","Markell, Jack","1",0,4,0,0,NA,NA,NA,NA,66.416603,NA,NA,NA,NA,6.69166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","Delaware",2014,"DE","Markell, Jack","1",0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.71666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Delaware",2015,"DE","Markell, Jack","1",0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","Delaware",2016,"DE","Markell, Jack","1",0,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.525,NA,NA,NA,NA,NA,NA,"441,590","185,127",41.9,"235,603",53.4,"14,757",3.3
"535","Delaware",2017,"DE","Carney, John","1",0,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.56666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","District of Columbia",1950,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","District of Columbia",1951,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","District of Columbia",1952,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","District of Columbia",1953,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","District of Columbia",1954,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","District of Columbia",1955,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","District of Columbia",1956,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,38.419998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","District of Columbia",1957,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,39.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","District of Columbia",1958,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,48.231998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","District of Columbia",1959,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,50.206001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","District of Columbia",1960,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,47.745998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","District of Columbia",1961,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,51.905998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","District of Columbia",1962,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,41.376999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","District of Columbia",1963,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,45.535999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","District of Columbia",1964,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,57.223999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"198,597","28,801",14.5,"169,796",85.5,NA,NA
"551","District of Columbia",1965,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,50.249001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","District of Columbia",1966,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,51.369999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","District of Columbia",1967,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,38.863998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","District of Columbia",1968,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,45.769001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170,578","31,012",18.2,"139,566",81.8,"--",0
"555","District of Columbia",1969,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,43.008999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","District of Columbia",1970,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,42.720001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","District of Columbia",1971,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,45.606998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","District of Columbia",1972,"DC","",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,46.724998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"163,421","35,226",21.6,"127,627",78.1,NA,NA
